"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_name"	"gene_chr"	"gene_start"	"gene_end"	"gene_strand"	"gene_length"	"gene_biotype"	"gene_description"
"ENSG00000122482"	1052.82932375689	0.185054596562904	0.0918283826809955	2.01522221300324	0.0438813710763569	0.0683546995381404	"ZNF644"	"1"	90915298	91022272	"-"	7604	"protein_coding"	"zinc finger protein 644 [Source:HGNC Symbol;Acc:HGNC:29222]"
"ENSG00000122483"	268.652435916411	-0.192636582545566	0.139118615897835	-1.38469306427712	0.166146340763059	0.2231613609857	"CCDC18"	"1"	93179919	93278730	"+"	5633	"protein_coding"	"coiled-coil domain containing 18 [Source:HGNC Symbol;Acc:HGNC:30370]"
"ENSG00000122484"	764.405972826299	0.645655375655779	0.0897276875730947	7.19572066459208	6.21317136460164e-13	2.98791585723762e-12	"RPAP2"	"1"	92298965	92402056	"+"	17142	"protein_coding"	"RNA polymerase II associated protein 2 [Source:HGNC Symbol;Acc:HGNC:25791]"
"ENSG00000122490"	575.368162340542	0.339377695240615	0.102022576373568	3.32649602964292	0.000879452727142632	0.00182141905686083	"PQLC1"	"18"	79902420	79951664	"-"	5225	"protein_coding"	"PQ loop repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:26188]"
"ENSG00000122507"	102.769535779892	-0.554152266770966	0.207554223287771	-2.6699156393587	0.00758703062946661	0.0136657158650877	"BBS9"	"7"	33129244	33606068	"+"	6195	"protein_coding"	"Bardet-Biedl syndrome 9 [Source:HGNC Symbol;Acc:HGNC:30000]"
"ENSG00000122512"	304.871645573679	0.00949834410801884	0.116150786493213	0.0817759775442748	0.934824859222153	0.95127302779955	"PMS2"	"7"	5973239	6009125	"-"	3936	"protein_coding"	"PMS1 homolog 2, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9122]"
"ENSG00000122515"	3869.32138754906	0.612205416835585	0.0615403159904128	9.94803824099569	2.57203300067041e-23	2.17288059760097e-22	"ZMIZ2"	"7"	44748581	44769881	"+"	7339	"protein_coding"	"zinc finger MIZ-type containing 2 [Source:HGNC Symbol;Acc:HGNC:22229]"
"ENSG00000122545"	2977.58896010291	-0.584262712333519	0.0539306150648922	-10.8336000179212	2.38586816234966e-27	2.36954136924385e-26	"07-Sep"	"7"	35800932	35907105	"+"	10906	"protein_coding"	"septin 7 [Source:HGNC Symbol;Acc:HGNC:1717]"
"ENSG00000122547"	89.6939496646149	-0.748117935720414	0.21119087329296	-3.54237815325779	0.000396536570133559	0.000862723602734362	"EEPD1"	"7"	36153149	36301543	"+"	4847	"protein_coding"	"endonuclease/exonuclease/phosphatase family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22223]"
"ENSG00000122550"	501.327735310294	-0.0131495807637524	0.0941662217196495	-0.139642225456398	0.8889426763743	0.915790138173323	"KLHL7"	"7"	23105758	23177914	"+"	7066	"protein_coding"	"kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646]"
"ENSG00000122557"	626.312780446488	0.608357817562826	0.0974070328414839	6.24552252354142	4.22385658660447e-10	1.66444184754926e-09	"HERPUD2"	"7"	35632659	35695571	"-"	3246	"protein_coding"	"HERPUD family member 2 [Source:HGNC Symbol;Acc:HGNC:21915]"
"ENSG00000122565"	3502.16857909627	-0.568774434707611	0.0575380956904658	-9.88518003389289	4.82713341664588e-23	4.03152119878829e-22	"CBX3"	"7"	26201162	26213356	"+"	4641	"protein_coding"	"chromobox 3 [Source:HGNC Symbol;Acc:HGNC:1553]"
"ENSG00000122566"	16056.2419128391	-0.822621757141239	0.0436473331653788	-18.8470107446048	3.10922648536239e-79	1.21710789442277e-77	"HNRNPA2B1"	"7"	26173057	26201529	"-"	9267	"protein_coding"	"heterogeneous nuclear ribonucleoprotein A2/B1 [Source:HGNC Symbol;Acc:HGNC:5033]"
"ENSG00000122574"	22.679582987485	-0.668878343677751	0.408311360047813	-1.63815756583267	0.101388829022755	0.144825046024705	"WIPF3"	"7"	29806486	29917066	"+"	6065	"protein_coding"	"WAS/WASL interacting protein family member 3 [Source:HGNC Symbol;Acc:HGNC:22004]"
"ENSG00000122591"	1589.17617954268	0.0223231828437992	0.0716533085813477	0.311544341577134	0.755386839160313	0.805829771419615	"FAM126A"	"7"	22889371	23014130	"-"	14499	"protein_coding"	"family with sequence similarity 126 member A [Source:HGNC Symbol;Acc:HGNC:24587]"
"ENSG00000122641"	1643.9541430477	-1.84130085702184	0.0712582419400388	-25.8398299886661	3.16578540264308e-147	3.31309133566402e-145	"INHBA"	"7"	41667168	41705834	"-"	8302	"protein_coding"	"inhibin subunit beta A [Source:HGNC Symbol;Acc:HGNC:6066]"
"ENSG00000122642"	2759.58660540573	-0.26223328624682	0.0587582273509195	-4.4629203103881	8.08501276100167e-06	2.17942590354389e-05	"FKBP9"	"7"	32957404	33006931	"+"	5170	"protein_coding"	"FK506 binding protein 9 [Source:HGNC Symbol;Acc:HGNC:3725]"
"ENSG00000122643"	807.259317040192	0.626088250352638	0.0887809223695882	7.05205841122353	1.76290163863291e-12	8.22331073642473e-12	"NT5C3A"	"7"	33014113	33062797	"-"	3495	"protein_coding"	"5'-nucleotidase, cytosolic IIIA [Source:HGNC Symbol;Acc:HGNC:17820]"
"ENSG00000122644"	814.717939345003	-0.149655027883477	0.0825953121507849	-1.81190704395267	0.070000560827953	0.104218390378131	"ARL4A"	"7"	12686856	12690934	"+"	3561	"protein_coding"	"ADP ribosylation factor like GTPase 4A [Source:HGNC Symbol;Acc:HGNC:695]"
"ENSG00000122674"	230.798597696194	0.129158383801111	0.175569810564961	0.735652578227975	0.461942156128781	0.538699069882139	"CCZ1"	"7"	5898725	5926550	"+"	6431	"protein_coding"	"CCZ1 homolog, vacuolar protein trafficking and biogenesis associated [Source:HGNC Symbol;Acc:HGNC:21691]"
"ENSG00000122678"	472.810306099666	-0.051210558728124	0.106603557698625	-0.480383205154367	0.630954934302766	0.696813403396536	"POLM"	"7"	44072247	44082540	"-"	4487	"protein_coding"	"DNA polymerase mu [Source:HGNC Symbol;Acc:HGNC:9185]"
"ENSG00000122687"	781.544191502497	-0.695850450512999	0.0823109971643168	-8.4539183643211	2.81686302180261e-17	1.7108022395346e-16	"MRM2"	"7"	2234231	2242198	"-"	2843	"protein_coding"	"mitochondrial rRNA methyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16352]"
"ENSG00000122692"	1241.69900728535	-0.644645324428012	0.078933419661833	-8.16695041453677	3.16282821517929e-16	1.82304043695459e-15	"SMU1"	"9"	33041764	33076659	"-"	7122	"protein_coding"	"SMU1, DNA replication regulator and spliceosomal factor [Source:HGNC Symbol;Acc:HGNC:18247]"
"ENSG00000122694"	178.440825269393	-0.0796105812500561	0.152418203831484	-0.522316752519108	0.601449806981849	0.670728802508791	"GLIPR2"	"9"	36136536	36163913	"+"	3055	"protein_coding"	"GLI pathogenesis related 2 [Source:HGNC Symbol;Acc:HGNC:18007]"
"ENSG00000122696"	247.972619372385	0.0604833145324533	0.128967722245913	0.468980249314825	0.639083753600529	0.704008811438854	"SLC25A51"	"9"	37879400	37904353	"-"	3397	"protein_coding"	"solute carrier family 25 member 51 [Source:HGNC Symbol;Acc:HGNC:23323]"
"ENSG00000122705"	3411.8237018642	-0.298317205537585	0.0576604732393531	-5.17368638823423	2.29519940511e-07	7.18545943187062e-07	"CLTA"	"9"	36190856	36304781	"+"	2515	"protein_coding"	"clathrin light chain A [Source:HGNC Symbol;Acc:HGNC:2090]"
"ENSG00000122707"	372.989625590973	-1.54569514683342	0.119820136280453	-12.900128432633	4.49347658445159e-38	6.40663983088075e-37	"RECK"	"9"	36036433	36124451	"+"	6045	"protein_coding"	"reversion inducing cysteine rich protein with kazal motifs [Source:HGNC Symbol;Acc:HGNC:11345]"
"ENSG00000122711"	22.0048136851002	-0.302108688137321	0.482944350682389	-0.625555900406431	0.531606271858532	0.606468734614139	"SPINK4"	"9"	33218365	33248567	"+"	654	"protein_coding"	"serine peptidase inhibitor, Kazal type 4 [Source:HGNC Symbol;Acc:HGNC:16646]"
"ENSG00000122729"	4306.89940227983	-0.748985894573374	0.0519168946051922	-14.426631258844	3.51851503453817e-47	6.55312775924155e-46	"ACO1"	"9"	32384603	32454769	"+"	7555	"protein_coding"	"aconitase 1 [Source:HGNC Symbol;Acc:HGNC:117]"
"ENSG00000122741"	1055.76315122843	0.136900908681324	0.075313797039051	1.81774009628461	0.0691038662582973	0.103042927063841	"DCAF10"	"9"	37800502	37867666	"+"	8492	"protein_coding"	"DDB1 and CUL4 associated factor 10 [Source:HGNC Symbol;Acc:HGNC:23686]"
"ENSG00000122778"	1183.67969548286	0.0153857325003389	0.0828611853297473	0.185680815922571	0.852695073367713	0.887481294140376	"KIAA1549"	"7"	138831381	138981318	"-"	12427	"protein_coding"	"KIAA1549 [Source:HGNC Symbol;Acc:HGNC:22219]"
"ENSG00000122779"	1514.15006891151	0.266076755726473	0.065708393283473	4.04935720431619	5.13585036863806e-05	0.000125852058093546	"TRIM24"	"7"	138460334	138589993	"+"	9223	"protein_coding"	"tripartite motif containing 24 [Source:HGNC Symbol;Acc:HGNC:11812]"
"ENSG00000122783"	691.807728993451	-0.0236898151235115	0.0915363003456743	-0.258802409907874	0.795787698374274	0.840708553206279	"CYREN"	"7"	135092363	135170795	"-"	5321	"protein_coding"	"cell cycle regulator of NHEJ [Source:HGNC Symbol;Acc:HGNC:22432]"
"ENSG00000122786"	3900.43384324018	-0.845184195009321	0.0585010706465053	-14.4473286671346	2.60598511278745e-47	4.88312728077005e-46	"CALD1"	"7"	134744252	134970728	"+"	9843	"protein_coding"	"caldesmon 1 [Source:HGNC Symbol;Acc:HGNC:1441]"
"ENSG00000122861"	12815.9361579194	1.34990266775723	0.0439643788116494	30.7044635735769	4.96203171424648e-207	9.91375271324259e-205	"PLAU"	"10"	73909177	73917497	"+"	2950	"protein_coding"	"plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]"
"ENSG00000122862"	927.037456722229	-1.31350748545072	0.0808989822918828	-16.2363907213517	2.78855691296031e-59	6.99823157405896e-58	"SRGN"	"10"	69088106	69104811	"+"	1220	"protein_coding"	"serglycin [Source:HGNC Symbol;Acc:HGNC:9361]"
"ENSG00000122863"	1858.55265536741	0.33602324114055	0.0670875959654133	5.00872383791759	5.47921261847999e-07	1.65214047280863e-06	"CHST3"	"10"	71964365	72013564	"+"	6970	"protein_coding"	"carbohydrate sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:1971]"
"ENSG00000122870"	650.557301003768	-0.810493100844246	0.0988152415983966	-8.20210615016497	2.36211576278795e-16	1.37490688213129e-15	"BICC1"	"10"	58513140	58831437	"+"	6569	"protein_coding"	"BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]"
"ENSG00000122873"	1073.41834835299	-0.356077048381208	0.0787576752779773	-4.52117266189516	6.14980003430315e-06	1.68032171995247e-05	"CISD1"	"10"	58269058	58289586	"+"	2857	"protein_coding"	"CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]"
"ENSG00000122882"	756.487463364985	0.312718958741578	0.0857941119701009	3.64499324674589	0.000267398823189216	0.000597568782095132	"ECD"	"10"	73130155	73169055	"-"	3687	"protein_coding"	"ecdysoneless cell cycle regulator [Source:HGNC Symbol;Acc:HGNC:17029]"
"ENSG00000122884"	1103.56282323035	-0.67867051112299	0.0788643966723548	-8.60553734966811	7.59600602064836e-18	4.75608289058423e-17	"P4HA1"	"10"	73007217	73096974	"-"	3093	"protein_coding"	"prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]"
"ENSG00000122912"	302.682007756116	0.00218631841246394	0.117916483578935	0.0185412450075344	0.985207074455098	0.989645813478108	"SLC25A16"	"10"	68477999	68527474	"-"	7815	"protein_coding"	"solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986]"
"ENSG00000122952"	2221.67556435971	-1.47988997437091	0.0619368802933302	-23.8935181649806	3.57681945151453e-126	2.77908032535857e-124	"ZWINT"	"10"	56357228	56361275	"-"	2378	"protein_coding"	"ZW10 interacting kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13195]"
"ENSG00000122958"	3437.48525489817	0.624054060852304	0.0574577785617169	10.8610892462888	1.76629669800816e-27	1.75989044055425e-26	"VPS26A"	"10"	69123512	69172861	"+"	3565	"protein_coding"	"VPS26, retromer complex component A [Source:HGNC Symbol;Acc:HGNC:12711]"
"ENSG00000122965"	769.172042201157	0.338300173627264	0.0936621372943165	3.61192028497296	0.000303938003878569	0.000673840622373428	"RBM19"	"12"	113816738	113966371	"-"	5912	"protein_coding"	"RNA binding motif protein 19 [Source:HGNC Symbol;Acc:HGNC:29098]"
"ENSG00000122966"	1805.18692748109	-1.17404015227846	0.0664806341906906	-17.6598819576674	8.54181165444203e-70	2.70942743282343e-68	"CIT"	"12"	119685790	119877291	"-"	13230	"protein_coding"	"citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]"
"ENSG00000122970"	400.082156908244	-0.21163897408903	0.11159339875243	-1.8965187587713	0.0578914818819977	0.0878652878130083	"IFT81"	"12"	110124335	110218797	"+"	7005	"protein_coding"	"intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]"
"ENSG00000122971"	249.565040095415	-0.473833161300985	0.146510045591152	-3.23413428334639	0.00122012073308628	0.0024792414948883	"ACADS"	"12"	120725735	120740008	"+"	2648	"protein_coding"	"acyl-CoA dehydrogenase short chain [Source:HGNC Symbol;Acc:HGNC:90]"
"ENSG00000122986"	77.5270983127611	-0.608866611664944	0.22513930421095	-2.7043994552566	0.00684279746467046	0.0124241232381081	"HVCN1"	"12"	110627841	110704950	"-"	3688	"protein_coding"	"hydrogen voltage gated channel 1 [Source:HGNC Symbol;Acc:HGNC:28240]"
"ENSG00000123064"	1994.88177091091	-0.641687599558112	0.0754228583304889	-8.50786636521194	1.7716321431803e-17	1.08888489375493e-16	"DDX54"	"12"	113157174	113185479	"-"	5064	"protein_coding"	"DEAD-box helicase 54 [Source:HGNC Symbol;Acc:HGNC:20084]"
"ENSG00000123066"	3024.4883034405	0.408299744012951	0.0559773499392389	7.2940170346782	3.00847374584062e-13	1.47489993964347e-12	"MED13L"	"12"	115953872	116277719	"-"	37364	"protein_coding"	"mediator complex subunit 13 like [Source:HGNC Symbol;Acc:HGNC:22962]"
"ENSG00000123080"	428.347170788754	-3.26110662652587	0.131089610299331	-24.876926699831	1.32245538723225e-136	1.19674433395182e-134	"CDKN2C"	"1"	50960745	50974633	"+"	3318	"protein_coding"	"cyclin dependent kinase inhibitor 2C [Source:HGNC Symbol;Acc:HGNC:1789]"
"ENSG00000123091"	1535.00630919609	0.0453523214223785	0.0668889853573355	0.678023761013814	0.49775662775537	0.573809513779588	"RNF11"	"1"	51236271	51273455	"+"	3122	"protein_coding"	"ring finger protein 11 [Source:HGNC Symbol;Acc:HGNC:10056]"
"ENSG00000123094"	333.339463634076	0.287006790866199	0.124674198285555	2.30205443317819	0.0213321026675271	0.0353520486305328	"RASSF8"	"12"	25959029	26079892	"+"	7619	"protein_coding"	"Ras association domain family member 8 [Source:HGNC Symbol;Acc:HGNC:13232]"
"ENSG00000123095"	194.633110972446	1.35286085915434	0.175839141017259	7.69374128722316	1.4289384704812e-14	7.52319966799545e-14	"BHLHE41"	"12"	26120026	26125127	"-"	3948	"protein_coding"	"basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]"
"ENSG00000123096"	16.6500888733259	-0.503232656581011	0.488146593642521	-1.03090477970136	0.302585474981873	0.376311636792332	"SSPN"	"12"	26121991	26299290	"+"	6821	"protein_coding"	"sarcospan [Source:HGNC Symbol;Acc:HGNC:11322]"
"ENSG00000123104"	322.139999500263	0.012682727892055	0.1130634615543	0.112173532613487	0.910685814613302	0.931763139931566	"ITPR2"	"12"	26336515	26833198	"-"	12750	"protein_coding"	"inositol 1,4,5-trisphosphate receptor type 2 [Source:HGNC Symbol;Acc:HGNC:6181]"
"ENSG00000123106"	387.603490813151	0.928360749737201	0.111567248024455	8.32108675418534	8.71604222374342e-17	5.17912682773537e-16	"CCDC91"	"12"	28133249	28581511	"+"	7535	"protein_coding"	"coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:HGNC:24855]"
"ENSG00000123119"	17.8502592810768	4.3188793891766	0.779751086535847	5.53879239638359	3.04564417443534e-08	1.03774507152853e-07	"NECAB1"	"8"	90791550	90959408	"+"	6408	"protein_coding"	"N-terminal EF-hand calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:20983]"
"ENSG00000123124"	1073.91846266171	-0.318066733162179	0.0799928811616294	-3.97618798752242	7.00287749582894e-05	0.000168806435906976	"WWP1"	"8"	86342738	86478420	"+"	6336	"protein_coding"	"WW domain containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:17004]"
"ENSG00000123130"	1889.89950841242	0.210360648637008	0.0684705051812031	3.07228124110229	0.00212429475058997	0.00415144187539076	"ACOT9"	"X"	23702253	23766475	"-"	5046	"protein_coding"	"acyl-CoA thioesterase 9 [Source:HGNC Symbol;Acc:HGNC:17152]"
"ENSG00000123131"	1577.48915399602	-0.0474898618745785	0.0628888189750468	-0.755139985907854	0.450164993285252	0.5270023785633	"PRDX4"	"X"	23664262	23686399	"+"	1904	"protein_coding"	"peroxiredoxin 4 [Source:HGNC Symbol;Acc:HGNC:17169]"
"ENSG00000123136"	2773.49885082367	-0.0813533149951456	0.0604400734860876	-1.3460161495977	0.178297308378968	0.237421084748727	"DDX39A"	"19"	14408819	14419383	"-"	3840	"protein_coding"	"DExD-box helicase 39A [Source:HGNC Symbol;Acc:HGNC:17821]"
"ENSG00000123143"	8559.03267100645	0.680976478985502	0.0639088626352322	10.6554310451785	1.64480914929711e-26	1.58049618693233e-25	"PKN1"	"19"	14433053	14471867	"+"	4606	"protein_coding"	"protein kinase N1 [Source:HGNC Symbol;Acc:HGNC:9405]"
"ENSG00000123144"	2871.62295166959	-0.0526169980514304	0.0758301128343155	-0.69387999153312	0.4877574723675	0.564100207104316	"TRIR"	"19"	12730640	12734775	"-"	1402	"protein_coding"	"telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]"
"ENSG00000123146"	5363.49205565894	-0.117030361290646	0.0520245846477664	-2.24952033895134	0.0244794102948065	0.0401354841708732	"ADGRE5"	"19"	14380501	14408725	"+"	5382	"protein_coding"	"adhesion G protein-coupled receptor E5 [Source:HGNC Symbol;Acc:HGNC:1711]"
"ENSG00000123154"	84.0674233295196	-0.379627635805906	0.222599273982859	-1.70543070070902	0.0881141266072804	0.127857736627655	"WDR83"	"19"	12666800	12675832	"+"	2360	"protein_coding"	"WD repeat domain 83 [Source:HGNC Symbol;Acc:HGNC:32672]"
"ENSG00000123159"	3605.37234467625	0.732328627490635	0.0709304463069498	10.3246019956155	5.45445423827584e-25	4.95929810884371e-24	"GIPC1"	"19"	14477760	14496149	"-"	4440	"protein_coding"	"GIPC PDZ domain containing family member 1 [Source:HGNC Symbol;Acc:HGNC:1226]"
"ENSG00000123178"	333.883760821035	0.412048107781474	0.116147802315335	3.54761863390912	0.000388730641092794	0.000847298410678881	"SPRYD7"	"13"	49912706	49936490	"-"	3340	"protein_coding"	"SPRY domain containing 7 [Source:HGNC Symbol;Acc:HGNC:14297]"
"ENSG00000123179"	222.813626825385	-0.724268945720663	0.172691235768611	-4.1940110191296	2.74064659496097e-05	6.94941605684515e-05	"EBPL"	"13"	49660723	49691475	"-"	1500	"protein_coding"	"EBP like [Source:HGNC Symbol;Acc:HGNC:18061]"
"ENSG00000123191"	159.283825257719	-0.0291776204296157	0.156776148918167	-0.186110072424637	0.852358443258415	0.887259850458712	"ATP7B"	"13"	51930436	52012125	"-"	9671	"protein_coding"	"ATPase copper transporting beta [Source:HGNC Symbol;Acc:HGNC:870]"
"ENSG00000123200"	1168.83747949798	-0.13451452069687	0.0775380036116074	-1.73482053227295	0.0827725982450325	0.120974126106933	"ZC3H13"	"13"	45954465	46052759	"-"	10265	"protein_coding"	"zinc finger CCCH-type containing 13 [Source:HGNC Symbol;Acc:HGNC:20368]"
"ENSG00000123213"	1223.58254519097	0.365110933697713	0.0820392388759473	4.45044272350945	8.56934468948951e-06	2.30312366707035e-05	"NLN"	"5"	65722196	65871725	"+"	10948	"protein_coding"	"neurolysin [Source:HGNC Symbol;Acc:HGNC:16058]"
"ENSG00000123219"	792.96794461991	-0.517959802411656	0.0894273795044339	-5.79195997111797	6.95697258589422e-09	2.49129576958559e-08	"CENPK"	"5"	65517766	65563171	"-"	4312	"protein_coding"	"centromere protein K [Source:HGNC Symbol;Acc:HGNC:29479]"
"ENSG00000123240"	6443.89327405563	1.15919820123175	0.0484387609296799	23.9312108522881	1.45002657961893e-126	1.13234562948516e-124	"OPTN"	"10"	13099449	13138308	"+"	5138	"protein_coding"	"optineurin [Source:HGNC Symbol;Acc:HGNC:17142]"
"ENSG00000123268"	490.180600846884	0.239126630869173	0.0956723674007374	2.49943256726947	0.0124392370293802	0.0216036602461036	"ATF1"	"12"	50763710	50821122	"+"	2790	"protein_coding"	"activating transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:783]"
"ENSG00000123297"	198.97155367802	-0.583065602551379	0.152126423819091	-3.83277006001772	0.000126708378345226	0.000295211523922908	"TSFM"	"12"	57782589	57808071	"+"	3094	"protein_coding"	"Ts translation elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:12367]"
"ENSG00000123342"	209.588638539466	0.752486884470287	0.149172800678349	5.04439737705819	4.54952926367099e-07	1.38265425113225e-06	"MMP19"	"12"	55835433	55842966	"-"	4672	"protein_coding"	"matrix metallopeptidase 19 [Source:HGNC Symbol;Acc:HGNC:7165]"
